V20.3.3.0 Trace: mesure_all
C:\Users\HP\Documents\CoursMines\mecatro\TI_MECATRO_Tricodrisse\minimal_working_example\M241_ILE_2_moteurs_new.project
Timestamp(ms) actualVelocity_1 actualVelocity_2 v_target_mobile asserv.v_mobile asserv.alpha targetVelocity_1 targetVelocity_2 x init_x target_x h_triangle 
13464 109 -126 0.10000000149011612 0.046831618994474411 0.26441264152526855 108 -90 1.1322063207626343 1 1.5 1.4965871572494507
13484 47 -52 0.10000000149011612 0.060769598931074142 0.26642370223999023 108 -90 1.1332118511199951 1 1.5 1.4965254068374634
13504 209 -105 0.10000000149011612 0.02620340883731842 0.26642370223999023 108 -90 1.1332118511199951 1 1.5 1.4965254068374634
13524 68 -49 0.10000000149011612 0.11652152985334396 0.26843404769897461 108 -90 1.1342170238494873 1 1.5 1.4964630603790283
13544 202 -45 0.10000000149011612 0.0379113107919693 0.26843404769897461 108 -90 1.1342170238494873 1 1.5 1.4964630603790283
13564 104 -141 0.10000000149011612 0.11261889338493347 0.26843404769897461 108 -90 1.1342170238494873 1 1.5 1.4964630603790283
13584 97 -47 0.10000000149011612 0.057982008904218674 0.27044510841369629 108 -90 1.1352225542068481 1 1.5 1.4964003562927246
13604 96 -123 0.10000000149011612 0.054079368710517883 0.27044510841369629 108 -90 1.1352225542068481 1 1.5 1.4964003562927246
13624 54 -107 0.10000000149011612 0.05352184921503067 0.27149271965026855 108 -90 1.1357463598251343 1 1.5 1.4967031478881836
13644 150 -28 0.10000000149011612 0.030106041580438614 0.27245616912841797 108 -90 1.136228084564209 1 1.5 1.4963376522064209
13664 49 -185 0.10000000149011612 0.083627894520759583 0.27350378036499023 108 -90 1.1367518901824951 1 1.5 1.4966399669647217
13684 201 -119 0.10000000149011612 0.027318445965647697 0.27350378036499023 108 -90 1.1367518901824951 1 1.5 1.4966399669647217
13704 121 -45 0.10000000149011612 0.11206137388944626 0.27446651458740234 109 -90 1.1372332572937012 1 1.5 1.4962741136550903
13724 117 -169 0.10000000149011612 0.067459836602211 0.27551436424255371 109 -90 1.1377571821212769 1 1.5 1.496576189994812
13744 106 -94 0.10000000149011612 0.065229758620262146 0.27647733688354492 109 -90 1.1382386684417725 1 1.5 1.4962095022201538
13764 48 -51 0.10000000149011612 0.0590970478951931 0.27752590179443359 109 -89 1.1387629508972168 1 1.5 1.4965115785598755
13784 165 -123 0.10000000149011612 0.026760924607515335 0.27752590179443359 109 -89 1.1387629508972168 1 1.5 1.4965115785598755
13804 60 -55 0.10000000149011612 0.091990679502487183 0.27953696250915527 109 -89 1.1397684812545776 1 1.5 1.4964470863342285
13824 213 -97 0.10000000149011612 0.033451158553361893 0.27953696250915527 109 -89 1.1397684812545776 1 1.5 1.4964470863342285
13844 93 -86 0.10000000149011612 0.11875160783529282 0.28058576583862305 109 -89 1.1402928829193115 1 1.5 1.4967477321624756
13864 132 -10 0.10000000149011612 0.051849294453859329 0.28154754638671875 109 -89 1.1407737731933594 1 1.5 1.4963817596435547
13884 120 -84 0.10000000149011612 0.073592543601989746 0.28154754638671875 109 -89 1.1407737731933594 1 1.5 1.4963817596435547
13904 65 -101 0.10000000149011612 0.066902317106723785 0.28259706497192383 109 -89 1.1412985324859619 1 1.5 1.4966826438903809
13924 113 -37 0.10000000149011612 0.03623875230550766 0.28355908393859863 109 -89 1.1417795419692993 1 1.5 1.4963160753250122
13944 34 -181 0.10000000149011612 0.0629996806383133 0.28460836410522461 109 -89 1.1423041820526123 1 1.5 1.4966162443161011
13964 215 -118 0.10000000149011612 0.01895565539598465 0.28556990623474121 109 -89 1.1427849531173706 1 1.5 1.496249794960022
13984 80 -45 0.10000000149011612 0.11986665427684784 0.28661966323852539 109 -89 1.1433098316192627 1 1.5 1.49655020236969
14004 189 -162 0.10000000149011612 0.044601544737815857 0.28661966323852539 109 -89 1.1433098316192627 1 1.5 1.49655020236969
14024 101 -105 0.10000000149011612 0.1053711473941803 0.28758096694946289 109 -89 1.1437904834747314 1 1.5 1.4961830377578735
14044 70 -50 0.10000000149011612 0.056309446692466736 0.28863120079040527 109 -89 1.1443156003952026 1 1.5 1.4964832067489624
14064 110 -107 0.10000000149011612 0.039026349782943726 0.28863120079040527 109 -89 1.1443156003952026 1 1.5 1.4964832067489624
14084 47 -60 0.10000000149011612 0.061327122151851654 0.29064273834228516 109 -89 1.1453213691711426 1 1.5 1.4964158535003662
14104 142 -65 0.10000000149011612 0.02620340883731842 0.29064273834228516 109 -89 1.1453213691711426 1 1.5 1.4964158535003662
14124 42 -82 0.10000000149011612 0.079167738556861877 0.29169321060180664 109 -89 1.1458466053009033 1 1.5 1.496715784072876
14144 207 -31 0.10000000149011612 0.023415809497237206 0.29265356063842773 109 -89 1.1463267803192139 1 1.5 1.4963480234146118
14164 117 -142 0.10000000149011612 0.11540649831295013 0.29370450973510742 109 -89 1.1468522548675537 1 1.5 1.4966477155685425
14184 108 -99 0.10000000149011612 0.065229758620262146 0.29370450973510742 109 -89 1.1468522548675537 1 1.5 1.4966477155685425
14204 114 -26 0.10000000149011612 0.060212083160877228 0.29466485977172852 109 -89 1.1473324298858643 1 1.5 1.496279239654541
14224 66 -121 0.10000000149011612 0.0635572001338005 0.29571676254272461 109 -89 1.1478583812713623 1 1.5 1.4965790510177612
14244 114 -110 0.10000000149011612 0.036796271800994873 0.29571676254272461 109 -89 1.1478583812713623 1 1.5 1.4965790510177612
14264 47 -42 0.10000000149011612 0.0635572001338005 0.29772806167602539 109 -89 1.1488640308380127 1 1.5 1.4965100288391113
14284 189 -160 0.10000000149011612 0.02620340883731842 0.29772806167602539 109 -89 1.1488640308380127 1 1.5 1.4965100288391113
14304 58 -86 0.10000000149011612 0.1053711473941803 0.29973983764648438 109 -89 1.1498699188232422 1 1.5 1.4964402914047241
14324 120 -53 0.10000000149011612 0.032336119562387466 0.29973983764648438 109 -89 1.1498699188232422 1 1.5 1.4964402914047241
14344 121 -103 0.10000000149011612 0.066902317106723785 0.29973983764648438 109 -89 1.1498699188232422 1 1.5 1.4964402914047241
14364 77 -73 0.10000000149011612 0.067459836602211 0.30175209045410156 109 -89 1.1508760452270508 1 1.5 1.4963700771331787
14384 108 -64 0.10000000149011612 0.042928986251354218 0.30175209045410156 109 -89 1.1508760452270508 1 1.5 1.4963700771331787
14404 54 -84 0.10000000149011612 0.060212083160877228 0.30280447006225586 109 -88 1.1514022350311279 1 1.5 1.4966686964035034
14424 150 -32 0.10000000149011612 0.030106041580438614 0.30376338958740234 109 -88 1.1518816947937012 1 1.5 1.4962997436523438
14444 60 -84 0.10000000149011612 0.083627894520759583 0.30481624603271484 109 -88 1.1524081230163574 1 1.5 1.4965980052947998
14464 187 -86 0.10000000149011612 0.033451158553361893 0.30481624603271484 109 -88 1.1524081230163574 1 1.5 1.4965980052947998
14484 109 -29 0.10000000149011612 0.10425610840320587 0.30577468872070313 109 -88 1.1528873443603516 1 1.5 1.496228814125061
14504 85 -172 0.10000000149011612 0.060769598931074142 0.30682849884033203 109 -88 1.153414249420166 1 1.5 1.4965273141860962
14524 103 -110 0.10000000149011612 0.047389142215251923 0.30682849884033203 109 -88 1.153414249420166 1 1.5 1.4965273141860962
14544 66 -32 0.10000000149011612 0.057424485683441162 0.30884003639221191 110 -88 1.154420018196106 1 1.5 1.4964555501937866
14564 117 -143 0.10000000149011612 0.036796271800994873 0.30884003639221191 110 -88 1.154420018196106 1 1.5 1.4964555501937866
14584 34 -120 0.10000000149011612 0.065229758620262146 0.30989360809326172 110 -88 1.1549468040466309 1 1.5 1.4967526197433472
14604 213 -50 0.10000000149011612 0.01895565539598465 0.31085205078125 110 -88 1.155426025390625 1 1.5 1.4963829517364502
14624 109 -133 0.10000000149011612 0.11875160783529282 0.31085205078125 110 -88 1.155426025390625 1 1.5 1.4963829517364502
14644 134 -74 0.10000000149011612 0.060769598931074142 0.312863826751709 110 -88 1.1564319133758545 1 1.5 1.4963102340698242
14664 126 -51 0.10000000149011612 0.074707582592964172 0.312863826751709 110 -88 1.1564319133758545 1 1.5 1.4963102340698242
14684 77 -97 0.10000000149011612 0.070247434079647064 0.3139183521270752 110 -88 1.1569591760635376 1 1.5 1.4966071844100952
14704 90 -73 0.10000000149011612 0.042928986251354218 0.31487607955932617 110 -88 1.1574380397796631 1 1.5 1.4962371587753296
14724 49 -62 0.10000000149011612 0.050176739692687988 0.31593108177185059 110 -88 1.1579655408859253 1 1.5 1.4965338706970215
14744 173 -79 0.10000000149011612 0.027318445965647697 0.31593108177185059 110 -88 1.1579655408859253 1 1.5 1.4965338706970215
14764 49 -34 0.10000000149011612 0.096450842916965485 0.317943811416626 110 -88 1.158971905708313 1 1.5 1.4964600801467896
14784 192 -79 0.10000000149011612 0.027318445965647697 0.317943811416626 110 -88 1.158971905708313 1 1.5 1.4964600801467896
14804 122 -82 0.10000000149011612 0.10704369843006134 0.317943811416626 110 -88 1.158971905708313 1 1.5 1.4964600801467896
14824 123 -32 0.10000000149011612 0.068017356097698212 0.31995582580566406 110 -88 1.159977912902832 1 1.5 1.4963858127593994
14844 114 -160 0.10000000149011612 0.068574875593185425 0.31995582580566406 110 -88 1.159977912902832 1 1.5 1.4963858127593994
14864 53 -104 0.10000000149011612 0.0635572001338005 0.32101130485534668 110 -88 1.1605056524276733 1 1.5 1.4966819286346436
14884 144 -32 0.10000000149011612 0.02954852394759655 0.32196760177612305 110 -88 1.1609838008880615 1 1.5 1.4963110685348511
14904 51 -134 0.10000000149011612 0.0802827775478363 0.32302403450012207 110 -88 1.161512017250061 1 1.5 1.4966073036193848
14924 190 -118 0.10000000149011612 0.028433484956622124 0.32302403450012207 110 -88 1.161512017250061 1 1.5 1.4966073036193848
14944 72 -48 0.10000000149011612 0.10592866688966751 0.32503628730773926 110 -88 1.1625181436538696 1 1.5 1.4965319633483887
14964 176 -155 0.10000000149011612 0.040141388773918152 0.32503628730773926 110 -88 1.1625181436538696 1 1.5 1.4965319633483887
14984 130 -86 0.10000000149011612 0.098123393952846527 0.32599258422851563 110 -88 1.1629962921142578 1 1.5 1.4961600303649902
15004 79 -50 0.10000000149011612 0.07247750461101532 0.32704877853393555 110 -88 1.1635243892669678 1 1.5 1.4964554309844971
15024 114 -118 0.10000000149011612 0.044044025242328644 0.32704877853393555 110 -88 1.1635243892669678 1 1.5 1.4964554309844971
15044 50 -87 0.10000000149011612 0.0635572001338005 0.32906150817871094 110 -87 1.1645307540893555 1 1.5 1.4963794946670532
15064 153 -58 0.10000000149011612 0.027875965461134911 0.32906150817871094 110 -87 1.1645307540893555 1 1.5 1.4963794946670532
15084 48 -92 0.10000000149011612 0.085300460457801819 0.33011865615844727 110 -87 1.1650593280792236 1 1.5 1.4966744184494019
15104 204 -27 0.10000000149011612 0.026760924607515335 0.33107399940490723 110 -87 1.1655369997024536 1 1.5 1.496302604675293
15124 52 -70 0.10000000149011612 0.11373393982648849 0.33213186264038086 110 -87 1.1660659313201904 1 1.5 1.4965970516204834
15144 139 -89 0.10000000149011612 0.028991004452109337 0.33213186264038086 110 -87 1.1660659313201904 1 1.5 1.4965970516204834
15164 127 -28 0.10000000149011612 0.077495187520980835 0.33308696746826172 110 -87 1.1665434837341309 1 1.5 1.496225118637085
15184 97 -146 0.10000000149011612 0.070804953575134277 0.33414506912231445 110 -87 1.1670725345611572 1 1.5 1.4965195655822754
15204 116 -97 0.10000000149011612 0.054079368710517883 0.33414506912231445 110 -87 1.1670725345611572 1 1.5 1.4965195655822754
15224 58 -25 0.10000000149011612 0.064672239124774933 0.33615803718566895 110 -87 1.1680790185928345 1 1.5 1.4964414834976196
15244 110 -96 0.10000000149011612 0.032336119562387466 0.33615803718566895 110 -87 1.1680790185928345 1 1.5 1.4964414834976196
15264 45 -96 0.10000000149011612 0.061327122151851654 0.33721637725830078 110 -87 1.1686081886291504 1 1.5 1.4967354536056519
15284 207 -42 0.10000000149011612 0.025088369846343994 0.33817076683044434 110 -87 1.1690853834152222 1 1.5 1.4963629245758057
15304 87 -170 0.10000000149011612 0.11540649831295013 0.33922934532165527 110 -87 1.1696146726608276 1 1.5 1.4966567754745483
15324 126 -104 0.10000000149011612 0.04850417748093605 0.34018349647521973 110 -87 1.1700917482376099 1 1.5 1.4962832927703857
15344 121 -43 0.10000000149011612 0.070247434079647064 0.34018349647521973 110 -87 1.1700917482376099 1 1.5 1.4962832927703857
15364 87 -167 0.10000000149011612 0.067459836602211 0.34124279022216797 111 -87 1.170621395111084 1 1.5 1.4965773820877075
15384 106 -115 0.10000000149011612 0.04850417748093605 0.34219646453857422 111 -87 1.1710982322692871 1 1.5 1.4962043762207031
15404 45 -48 0.10000000149011612 0.0590970478951931 0.34325599670410156 111 -87 1.1716279983520508 1 1.5 1.4964975118637085
15424 209 -154 0.10000000149011612 0.025088369846343994 0.34325599670410156 111 -87 1.1716279983520508 1 1.5 1.4964975118637085
15444 68 -70 0.10000000149011612 0.11652152985334396 0.34526896476745605 111 -87 1.172634482383728 1 1.5 1.4964171648025513
15464 206 -51 0.10000000149011612 0.0379113107919693 0.34526896476745605 111 -87 1.172634482383728 1 1.5 1.4964171648025513
15484 104 -122 0.10000000149011612 0.11484897136688232 0.3463287353515625 111 -87 1.1731643676757813 1 1.5 1.4967100620269775
15504 116 -57 0.10000000149011612 0.057982008904218674 0.34728240966796875 111 -87 1.1736412048339844 1 1.5 1.4963364601135254
15524 119 -80 0.10000000149011612 0.064672239124774933 0.34728240966796875 111 -87 1.1736412048339844 1 1.5 1.4963364601135254
15544 65 -76 0.10000000149011612 0.066344797611236572 0.3483428955078125 111 -87 1.1741714477539063 1 1.5 1.496628999710083
15564 117 -17 0.10000000149011612 0.03623875230550766 0.34929561614990234 111 -87 1.1746478080749512 1 1.5 1.4962551593780518
15584 43 -59 0.10000000149011612 0.065229758620262146 0.35035610198974609 111 -87 1.175178050994873 1 1.5 1.4965475797653198
15604 213 -90 0.10000000149011612 0.023973328992724419 0.35035610198974609 111 -87 1.175178050994873 1 1.5 1.4965475797653198
15624 78 -28 0.10000000149011612 0.11875160783529282 0.35236978530883789 111 -87 1.1761848926544189 1 1.5 1.4964660406112671
15644 210 -137 0.10000000149011612 0.043486505746841431 0.35236978530883789 111 -87 1.1761848926544189 1 1.5 1.4964660406112671
15664 86 -106 0.10000000149011612 0.11707904934883118 0.35343074798583984 111 -86 1.17671537399292 1 1.5 1.4967581033706665
15684 92 -32 0.10000000149011612 0.047946657985448837 0.35438346862792969 111 -86 1.1771917343139648 1 1.5 1.4963831901550293
15704 117 -167 0.10000000149011612 0.051291771233081818 0.35438346862792969 111 -86 1.1771917343139648 1 1.5 1.4963831901550293
15724 73 -105 0.10000000149011612 0.065229758620262146 0.35544490814208984 111 -86 1.1777224540710449 1 1.5 1.49667489528656
15744 116 -37 0.10000000149011612 0.040698911994695663 0.35639691352844238 111 -86 1.1781984567642212 1 1.5 1.4963004589080811
15764 45 -181 0.10000000149011612 0.064672239124774933 0.35745906829833984 111 -86 1.17872953414917 1 1.5 1.4965918064117432
15784 162 -118 0.10000000149011612 0.025088369846343994 0.35841059684753418 111 -86 1.1792052984237671 1 1.5 1.496216893196106
15804 64 -47 0.10000000149011612 0.090318135917186737 0.35947275161743164 111 -86 1.1797363758087158 1 1.5 1.496508002281189
15824 187 -189 0.10000000149011612 0.035681236535310745 0.35947275161743164 111 -86 1.1797363758087158 1 1.5 1.496508002281189
15844 110 -121 0.10000000149011612 0.10425610840320587 0.36042404174804688 111 -86 1.1802120208740234 1 1.5 1.4961333274841309
15864 93 -51 0.10000000149011612 0.061327122151851654 0.36148691177368164 111 -86 1.1807434558868408 1 1.5 1.4964239597320557
15884 126 -123 0.10000000149011612 0.051849294453859329 0.36148691177368164 111 -86 1.1807434558868408 1 1.5 1.4964239597320557
15904 70 -67 0.10000000149011612 0.070247434079647064 0.36350059509277344 111 -86 1.1817502975463867 1 1.5 1.4963394403457642
15924 105 -38 0.10000000149011612 0.039026349782943726 0.36350059509277344 111 -86 1.1817502975463867 1 1.5 1.4963394403457642
15944 38 -202 0.10000000149011612 0.058539524674415588 0.3645637035369873 111 -86 1.1822818517684937 1 1.5 1.4966304302215576
15964 223 -101 0.10000000149011612 0.021185731515288353 0.36551427841186523 111 -86 1.1827571392059326 1 1.5 1.4962543249130249
15984 82 -64 0.10000000149011612 0.12432680279016495 0.3665776252746582 111 -86 1.1832888126373291 1 1.5 1.4965451955795288
16004 190 -86 0.10000000149011612 0.045716583728790283 0.3665776252746582 111 -86 1.1832888126373291 1 1.5 1.4965451955795288
16024 109 -36 0.10000000149011612 0.10592866688966751 0.36752843856811523 111 -86 1.1837642192840576 1 1.5 1.496168851852417
16044 104 -67 0.10000000149011612 0.060769598931074142 0.36859226226806641 111 -86 1.1842961311340332 1 1.5 1.4964594841003418
16064 114 -67 0.10000000149011612 0.057982008904218674 0.36859226226806641 111 -86 1.1842961311340332 1 1.5 1.4964594841003418
16084 64 -47 0.10000000149011612 0.0635572001338005 0.3706059455871582 111 -86 1.1853029727935791 1 1.5 1.496373176574707
16104 117 -71 0.10000000149011612 0.035681236535310745 0.3706059455871582 111 -86 1.1853029727935791 1 1.5 1.496373176574707
16124 36 -70 0.10000000149011612 0.065229758620262146 0.37167072296142578 111 -86 1.1858353614807129 1 1.5 1.4966626167297363
16144 207 -25 0.10000000149011612 0.020070694386959076 0.3726203441619873 111 -86 1.1863101720809937 1 1.5 1.4962865114212036
16164 77 -86 0.10000000149011612 0.11540649831295013 0.37368512153625488 111 -86 1.1868425607681274 1 1.5 1.4965757131576538
16184 204 -74 0.10000000149011612 0.042928986251354218 0.37368512153625488 111 -86 1.1868425607681274 1 1.5 1.4965757131576538
16204 90 -24 0.10000000149011612 0.11373393982648849 0.37569904327392578 112 -86 1.1878495216369629 1 1.5 1.4964882135391235
16224 81 -137 0.10000000149011612 0.050176739692687988 0.37569904327392578 112 -86 1.1878495216369629 1 1.5 1.4964882135391235
16244 105 -97 0.10000000149011612 0.045159067958593369 0.37569904327392578 112 -86 1.1878495216369629 1 1.5 1.4964882135391235
16264 69 -19 0.10000000149011612 0.058539524674415588 0.37771415710449219 112 -85 1.1888570785522461 1 1.5 1.4964002370834351
16284 117 -87 0.10000000149011612 0.038468830287456512 0.37771415710449219 112 -85 1.1888570785522461 1 1.5 1.4964002370834351
16304 49 -83 0.10000000149011612 0.065229758620262146 0.37878012657165527 112 -85 1.1893900632858276 1 1.5 1.4966887235641479
16324 168 -30 0.10000000149011612 0.027318445965647697 0.37972879409790039 112 -85 1.1898643970489502 1 1.5 1.4963116645812988
16344 68 -183 0.10000000149011612 0.093663237988948822 0.38079452514648438 112 -85 1.1903972625732422 1 1.5 1.4966000318527222
16364 186 -119 0.10000000149011612 0.0379113107919693 0.38174295425415039 112 -85 1.1908714771270752 1 1.5 1.4962228536605835
16384 106 -34 0.10000000149011612 0.10369858890771866 0.38174295425415039 112 -85 1.1908714771270752 1 1.5 1.4962228536605835
16404 105 -194 0.10000000149011612 0.0590970478951931 0.38280916213989258 112 -85 1.1914045810699463 1 1.5 1.4965109825134277
16424 122 -116 0.10000000149011612 0.058539524674415588 0.38375759124755859 112 -85 1.1918787956237793 1 1.5 1.49613356590271
16444 71 -39 0.10000000149011612 0.068017356097698212 0.38482379913330078 112 -85 1.1924118995666504 1 1.5 1.4964215755462646
16464 111 -183 0.10000000149011612 0.039583869278430939 0.38482379913330078 112 -85 1.1924118995666504 1 1.5 1.4964215755462646
16484 42 -107 0.10000000149011612 0.061884645372629166 0.38683891296386719 112 -85 1.1934194564819336 1 1.5 1.4963312149047852
16504 210 -47 0.10000000149011612 0.023415809497237206 0.38683891296386719 112 -85 1.1934194564819336 1 1.5 1.4963312149047852
16524 65 -185 0.10000000149011612 0.11707904934883118 0.38790583610534668 112 -85 1.1939529180526733 1 1.5 1.4966186285018921
16544 212 -118 0.10000000149011612 0.03623875230550766 0.38885307312011719 112 -85 1.1944265365600586 1 1.5 1.4962406158447266
16564 92 -47 0.10000000149011612 0.1181940957903862 0.389920711517334 112 -85 1.194960355758667 1 1.5 1.4965279102325439
16584 147 -124 0.10000000149011612 0.051291771233081818 0.389920711517334 112 -85 1.194960355758667 1 1.5 1.4965279102325439
16604 126 -66 0.10000000149011612 0.081955336034297943 0.39086818695068359 112 -85 1.1954340934753418 1 1.5 1.4961498975753784
16624 76 -37 0.10000000149011612 0.070247434079647064 0.39193630218505859 112 -85 1.1959681510925293 1 1.5 1.496436595916748
16644 114 -205 0.10000000149011612 0.042371463030576706 0.39193630218505859 112 -85 1.1959681510925293 1 1.5 1.496436595916748
16664 58 -115 0.10000000149011612 0.0635572001338005 0.3939516544342041 112 -85 1.1969758272171021 1 1.5 1.4963448047637939
16684 166 -60 0.10000000149011612 0.032336119562387466 0.3939516544342041 112 -85 1.1969758272171021 1 1.5 1.4963448047637939
16704 54 -94 0.10000000149011612 0.092548206448554993 0.3950200080871582 112 -85 1.1975100040435791 1 1.5 1.4966312646865845
16724 206 -53 0.10000000149011612 0.030106041580438614 0.39596652984619141 112 -85 1.1979832649230957 1 1.5 1.4962524175643921
16744 60 -55 0.10000000149011612 0.11484897136688232 0.39703536033630371 112 -85 1.1985176801681519 1 1.5 1.4965386390686035
16764 129 -84 0.10000000149011612 0.033451158553361893 0.39703536033630371 112 -85 1.1985176801681519 1 1.5 1.4965386390686035
16784 129 -76 0.10000000149011612 0.0719199851155281 0.39798188209533691 112 -85 1.1989909410476685 1 1.5 1.4961597919464111
16804 103 -53 0.10000000149011612 0.0719199851155281 0.39905071258544922 112 -85 1.1995253562927246 1 1.5 1.4964457750320435
16824 116 -94 0.10000000149011612 0.057424485683441162 0.39905071258544922 112 -85 1.1995253562927246 1 1.5 1.4964457750320435
16844 66 -47 0.10000000149011612 0.064672239124774933 0.40106582641601563 112 -85 1.2005329132080078 1 1.5 1.4963523149490356
16864 98 -57 0.10000000149011612 0.036796271800994873 0.40106582641601563 112 -85 1.2005329132080078 1 1.5 1.4963523149490356
16884 44 -83 0.10000000149011612 0.054636891931295395 0.40213584899902344 112 -84 1.2010679244995117 1 1.5 1.4966384172439575
16904 192 -46 0.10000000149011612 0.024530848488211632 0.40308141708374023 112 -84 1.2015407085418701 1 1.5 1.49625825881958
16924 66 -81 0.10000000149011612 0.10704369843006134 0.40415120124816895 112 -84 1.2020756006240845 1 1.5 1.4965442419052124
16944 171 -77 0.10000000149011612 0.036796271800994873 0.40415120124816895 112 -84 1.2020756006240845 1 1.5 1.4965442419052124
16964 122 -17 0.10000000149011612 0.095335803925991058 0.40509653091430664 112 -84 1.2025482654571533 1 1.5 1.4961639642715454
16984 119 -55 0.10000000149011612 0.068017356097698212 0.40616679191589355 112 -84 1.2030833959579468 1 1.5 1.4964489936828613
17004 111 -99 0.10000000149011612 0.066344797611236572 0.40616679191589355 112 -84 1.2030833959579468 1 1.5 1.4964489936828613
17024 62 -45 0.10000000149011612 0.061884645372629166 0.40818262100219727 112 -84 1.2040913105010986 1 1.5 1.496354341506958
17044 128 -96 0.10000000149011612 0.034566197544336319 0.40818262100219727 112 -84 1.2040913105010986 1 1.5 1.496354341506958
17064 46 -81 0.10000000149011612 0.07136247307062149 0.40925407409667969 112 -84 1.2046270370483398 1 1.5 1.4966387748718262
17084 165 -23 0.10000000149011612 0.025645885616540909 0.41019868850708008 113 -84 1.20509934425354 1 1.5 1.4962584972381592
17104 51 -86 0.10000000149011612 0.091990679502487183 0.4112696647644043 113 -84 1.2056348323822021 1 1.5 1.4965429306030273
17124 214 -61 0.10000000149011612 0.028433484956622124 0.4112696647644043 113 -84 1.2056348323822021 1 1.5 1.4965429306030273
17144 120 -30 0.10000000149011612 0.11930912733078003 0.41328620910644531 113 -84 1.2066431045532227 1 1.5 1.4964464902877808
17164 131 -89 0.10000000149011612 0.066902317106723785 0.41328620910644531 113 -84 1.2066431045532227 1 1.5 1.4964464902877808
17184 115 -75 0.10000000149011612 0.07303503155708313 0.41328620910644531 113 -84 1.2066431045532227 1 1.5 1.4964464902877808
17204 76 -27 0.10000000149011612 0.06411471962928772 0.41530227661132813 113 -84 1.2076511383056641 1 1.5 1.4963496923446655
17224 114 -83 0.10000000149011612 0.042371463030576706 0.41530227661132813 113 -84 1.2076511383056641 1 1.5 1.4963496923446655
17244 57 -81 0.10000000149011612 0.0635572001338005 0.41637420654296875 113 -84 1.2081871032714844 1 1.5 1.4966335296630859
17264 129 -27 0.10000000149011612 0.031778600066900253 0.41731786727905273 113 -84 1.2086589336395264 1 1.5 1.4962524175643921
17284 42 -126 0.10000000149011612 0.0719199851155281 0.41839075088500977 113 -84 1.2091953754425049 1 1.5 1.4965356588363647
17304 230 -85 0.10000000149011612 0.023415809497237206 0.41839075088500977 113 -84 1.2091953754425049 1 1.5 1.4965356588363647
17324 89 -16 0.10000000149011612 0.12822943925857544 0.42040705680847168 113 -84 1.2102035284042358 1 1.5 1.4964379072189331
17344 194 -66 0.10000000149011612 0.049619220197200775 0.42040705680847168 113 -84 1.2102035284042358 1 1.5 1.4964379072189331
17364 113 -77 0.10000000149011612 0.10815873742103577 0.42040705680847168 113 -84 1.2102035284042358 1 1.5 1.4964379072189331
17384 121 -26 0.10000000149011612 0.0629996806383133 0.42242336273193359 113 -84 1.2112116813659668 1 1.5 1.4963392019271851
17404 119 -139 0.10000000149011612 0.067459836602211 0.42242336273193359 113 -84 1.2112116813659668 1 1.5 1.4963392019271851
17424 75 -100 0.10000000149011612 0.066344797611236572 0.42349696159362793 113 -84 1.211748480796814 1 1.5 1.4966223239898682
17444 116 -29 0.10000000149011612 0.041813947260379791 0.42443966865539551 113 -84 1.2122198343276978 1 1.5 1.4962399005889893
17464 52 -125 0.10000000149011612 0.064672239124774933 0.42551326751708984 113 -84 1.2127566337585449 1 1.5 1.4965231418609619
17484 175 -82 0.10000000149011612 0.028991004452109337 0.42551326751708984 113 -84 1.2127566337585449 1 1.5 1.4965231418609619
17504 52 -22 0.10000000149011612 0.097565874457359314 0.42752981185913086 113 -83 1.2137649059295654 1 1.5 1.4964228868484497
17524 204 -123 0.10000000149011612 0.028991004452109337 0.42752981185913086 113 -83 1.2137649059295654 1 1.5 1.4964228868484497
17544 65 -91 0.10000000149011612 0.11373393982648849 0.4286041259765625 113 -83 1.2143020629882813 1 1.5 1.4967050552368164
17564 124 -29 0.10000000149011612 0.03623875230550766 0.42954635620117188 113 -83 1.2147731781005859 1 1.5 1.4963226318359375
17584 127 -107 0.10000000149011612 0.069132395088672638 0.42954635620117188 113 -83 1.2147731781005859 1 1.5 1.4963226318359375
17604 100 -100 0.10000000149011612 0.070804953575134277 0.43062114715576172 113 -83 1.2153105735778809 1 1.5 1.4966042041778564
17624 119 -29 0.10000000149011612 0.055751930922269821 0.43156290054321289 113 -83 1.2157814502716064 1 1.5 1.4962223768234253
17644 67 -156 0.10000000149011612 0.066344797611236572 0.43263769149780273 113 -83 1.2163188457489014 1 1.5 1.4965033531188965
17664 98 -98 0.10000000149011612 0.037353791296482086 0.43263769149780273 113 -83 1.2163188457489014 1 1.5 1.4965033531188965
17684 42 -17 0.10000000149011612 0.054636891931295395 0.43465471267700195 113 -83 1.217327356338501 1 1.5 1.4964020252227783
17704 193 -71 0.10000000149011612 0.023415809497237206 0.43465471267700195 113 -83 1.217327356338501 1 1.5 1.4964020252227783
17724 45 -86 0.10000000149011612 0.10760122537612915 0.4357306957244873 113 -83 1.2178653478622437 1 1.5 1.4966835975646973
17744 211 -27 0.10000000149011612 0.025088369846343994 0.43667221069335938 113 -83 1.2183361053466797 1 1.5 1.4963001012802124
17764 113 -145 0.10000000149011612 0.11763657629489899 0.43667221069335938 113 -83 1.2183361053466797 1 1.5 1.4963001012802124
17784 156 -108 0.10000000149011612 0.0629996806383133 0.43774843215942383 113 -83 1.2188742160797119 1 1.5 1.4965813159942627
